anio_mes,hectareas_bosques_nativos,avg_temp,avg_humidity,avg_rain,avg_wind_speed,riesgo_incendio,riesgo_incendio_num
2011-4,87.52472940783312,18.903333333333332,57.45333333333334,0.9067666666666667,25.93,bajo,1
2011-5,103.66328285595489,14.609677419354838,63.89032258064516,0.006709677419354838,26.79032258064516,bajo,1
2011-6,156.15367971928518,10.58,65.44333333333334,0.6126666666666668,22.720000000000002,bajo,1
2011-7,474.1969850355363,10.680645161290323,53.63870967741936,2.1098387096774194,25.361290322580647,medio,2
2011-8,1645.280843232573,11.899999999999999,51.19032258064516,0.14583870967741935,29.91935483870968,alto,3
2011-9,2612.7309850277647,17.850000000000005,35.85666666666667,0.058833333333333335,35.97333333333333,alto,3
2011-10,1690.9049080798777,18.083870967741937,61.477419354838695,4.120064516129032,29.664516129032254,alto,3
2011-11,1484.2466449835433,22.403333333333332,58.11333333333334,4.678333333333334,32.55,alto,3
2011-12,4613.3578761419585,23.674193548387098,52.00645161290322,3.66141935483871,25.309677419354838,alto,3
2012-1,1281.1244491592934,25.283870967741937,54.896774193548396,4.644709677419354,29.64193548387097,medio,2
2012-2,477.6746514962521,23.68275862068965,72.96896551724137,4.7634827586206905,26.772413793103443,medio,2
2012-3,163.33831252452953,21.703225806451616,68.75806451612904,1.4435161290322582,27.70645161290323,bajo,1
2012-4,14.37786673816657,18.17666666666667,68.50666666666667,2.8854,24.636666666666667,bajo,1
2012-5,17.028979999455977,16.35806451612903,65.61935483870967,0.2543870967741936,28.12258064516129,bajo,1
2012-6,25.651685105093204,12.01,55.30333333333335,0.0,25.283333333333335,bajo,1
2012-7,77.89731090412407,9.9,45.99999999999999,0.0,24.661290322580644,bajo,1
2012-8,270.2736571812717,13.593548387096776,57.58387096774194,0.9398064516129032,28.62903225806452,medio,2
2012-9,429.19867538654637,15.763333333333334,63.506666666666675,2.8787666666666665,31.67,medio,2
2012-10,277.76841584966365,17.774193548387096,70.19354838709677,4.4599032258064515,32.89677419354839,medio,2
2012-11,243.8202392915292,21.38,60.269999999999996,2.5032666666666668,28.459999999999997,medio,2
2012-12,757.8457563640743,23.28064516129032,59.70967741935484,3.2489354838709676,32.12903225806452,medio,2
2013-1,8132.410403236148,23.35483870967742,61.599999999999994,1.7517096774193548,28.23870967741935,alto,3
2013-2,3032.216197059955,21.525,69.86428571428571,5.903142857142858,31.164285714285715,alto,3
2013-3,1036.8502395635398,18.651612903225804,71.61290322580646,2.898387096774193,22.474193548387095,medio,2
2013-4,91.2688171040207,18.150000000000002,65.05666666666667,2.913333333333333,25.54666666666667,bajo,1
2013-5,108.09773726116505,13.767741935483869,66.77741935483871,2.1367741935483875,22.70967741935484,bajo,1
2013-6,162.83354122707829,11.28,60.80333333333333,0.12639999999999998,23.043333333333333,bajo,1
2013-7,494.48193889089663,10.458064516129033,55.35483870967741,0.0,25.525806451612905,medio,2
2013-8,1715.6618178850795,11.706451612903225,40.16129032258065,0.07645161290322582,28.187096774193545,alto,3
2013-9,2724.497042468612,14.239999999999998,45.589999999999996,0.10233333333333333,30.119999999999997,alto,3
